,y_yes
36167,0
18736,0
22371,0
9886,0
15538,0
12035,0
16833,0
19115,1
5330,0
12172,0
33275,0
19907,0
34025,1
181,0
31658,1
21630,0
20803,0
10944,0
3092,0
26079,0
6811,0
40569,0
18915,0
21622,0
12237,0
33576,0
22571,0
33439,0
28528,0
5159,0
1113,0
979,0
32910,0
35503,0
3277,0
33337,0
30829,0
25275,0
37039,0
10407,0
10037,0
5281,0
24466,0
16443,0
16163,0
4510,0
1550,0
5672,0
14441,0
11544,0
40560,0
2707,0
12930,0
21084,0
6321,0
30245,0
20218,0
32733,0
15622,0
41015,0
2629,0
9037,0
33917,0
1337,0
41106,0
9594,0
36350,1
19310,0
29541,0
40643,1
22161,0
33683,0
5298,0
38666,1
4442,0
20230,1
39206,1
23336,0
26201,0
5015,0
36042,0
4238,0
1704,0
23052,0
8687,0
12194,0
1389,0
39825,0
21963,0
29064,0
26131,0
11903,0
8923,0
19363,0
26660,0
21796,0
23298,0
7309,0
10432,0
25701,0
20889,0
38610,0
15515,0
28848,0
24961,0
4769,1
39532,0
29138,0
12818,0
25947,0
5698,0
24426,0
20450,0
5313,0
13416,0
35309,0
13156,0
8763,0
18492,0
13985,0
31854,0
39281,1
35476,0
34143,0
3845,0
15040,0
28515,0
39894,0
938,0
34682,0
36505,0
24124,0
30197,1
22192,1
39671,0
1812,0
8981,0
13647,0
4428,0
19456,0
19828,0
13614,0
20187,1
33344,0
28141,0
20431,0
3828,0
14203,0
33965,0
35782,0
723,0
40183,1
30602,0
15505,0
20884,0
8849,0
3317,0
15453,0
16704,1
27955,1
32358,0
21425,0
23407,0
35907,0
30301,1
8324,0
23798,0
18442,0
10932,0
10867,0
17350,0
20653,0
30650,0
31544,0
30410,0
24898,0
1200,0
37841,0
20114,0
36731,0
28701,1
18152,0
30014,0
36866,0
26989,0
17007,0
35225,0
25078,0
2594,0
21280,0
1917,0
32135,0
31963,0
6647,0
19850,0
18293,0
228,0
9804,0
36303,0
8752,0
34083,0
32363,0
1838,0
23036,0
13373,0
21437,0
28697,0
12005,0
18541,0
16378,0
38678,0
27132,0
9194,0
5092,0
12709,0
22824,1
35882,1
24386,0
5346,0
34703,0
11046,1
2571,0
2382,0
39044,1
8399,0
22179,0
11345,1
10794,0
33829,0
5772,0
27773,0
30111,0
2039,1
15136,0
20059,0
24846,0
37479,0
38152,0
24360,0
19054,0
35072,1
35308,0
29723,0
1678,0
35043,0
26384,0
26288,0
36578,0
4668,0
15074,0
5825,0
12541,0
3500,0
2881,0
35462,0
26595,1
23929,0
36078,0
11443,0
34232,0
24657,0
29954,0
30992,1
17933,0
5727,0
672,0
27016,0
7861,0
14002,0
14817,0
26746,0
35694,0
13186,1
30296,0
15030,0
24986,0
37928,0
33262,0
39636,1
8015,0
18900,0
15906,0
22687,0
37280,1
7238,0
23090,0
39120,1
22992,0
12151,0
26101,0
40215,0
1184,0
35673,0
24043,0
14283,0
14610,0
40191,1
10633,0
19874,0
8979,0
37149,0
34914,0
34237,0
13807,1
16813,0
33755,0
20179,0
17814,0
20276,0
15269,1
35071,0
2249,0
29769,0
13590,0
24218,0
27722,0
34788,0
19255,0
20007,0
12220,0
30020,1
31239,0
37812,0
40711,0
38819,1
15392,0
5311,0
27749,0
13738,0
37547,0
7137,1
4985,0
22643,0
12140,0
32774,0
23832,0
5160,0
32954,0
18669,0
5812,0
26912,0
11955,0
12285,0
12529,0
28676,1
26845,0
32773,0
12718,0
37548,0
28231,0
18796,0
32352,0
18756,0
24208,0
2510,0
38168,0
14007,0
15325,0
33511,1
12946,0
25054,0
32844,0
17003,0
15565,0
28071,0
19085,0
16110,0
19269,0
32720,1
31328,0
2492,0
37511,0
28448,0
28180,0
7483,0
29971,1
30202,1
34482,0
19087,0
33163,0
1529,0
1921,0
41035,1
4326,0
13454,0
25526,0
4147,0
14604,0
26062,0
6423,0
15220,0
7883,0
6088,0
3536,0
4907,0
6120,0
6233,0
10542,0
6907,0
32400,0
7737,0
14798,0
994,0
25991,0
39763,1
614,0
6752,0
33026,0
795,0
22601,0
34313,0
3040,0
10391,0
36743,1
1051,0
30097,1
28827,0
19325,0
27967,0
465,0
29325,0
31067,0
7588,0
35202,0
37833,1
39568,0
26647,0
33065,0
8350,1
34133,0
3022,0
28875,0
28235,0
7316,0
34407,1
36056,0
22425,0
29298,0
34285,0
12310,0
33006,0
32984,0
21856,0
16244,0
10178,0
11699,0
26357,0
28289,0
37672,0
29843,0
4459,0
29035,0
9902,0
11454,0
28955,0
15445,0
10774,0
327,0
36155,0
37919,1
4191,0
13491,0
36652,1
13108,0
13650,0
24020,0
25124,0
16484,0
36749,1
1657,0
37540,1
11280,0
18133,0
34966,0
30981,0
32584,0
40558,1
4057,0
9288,0
1438,0
16611,0
12605,1
28241,0
22051,0
35625,0
34287,0
9286,0
4225,0
2666,0
4768,0
35219,0
37964,0
30908,0
35424,1
7922,0
11763,0
13913,0
38394,0
37639,1
39225,1
9494,0
38114,1
27662,0
16669,0
35115,1
14481,0
10172,0
25657,0
98,0
16992,0
36137,0
36592,0
10082,0
39187,0
5911,0
26819,0
1139,0
15184,0
19078,0
10789,0
29300,0
8424,0
17466,0
3525,0
24146,0
21671,0
27374,0
22292,0
16337,1
7655,0
17804,0
8847,0
17844,0
12910,0
27755,0
29331,0
27900,0
24834,0
27148,0
4248,0
4533,0
37531,0
3985,0
19376,0
437,0
1764,0
28881,0
23676,0
16728,0
12265,0
6556,0
23721,0
15233,0
20978,0
16923,0
23426,0
27601,0
40081,0
10321,0
23664,0
27703,0
29693,0
6853,0
10568,0
1174,0
25483,0
38622,0
8910,0
25371,0
12931,0
31240,0
34925,0
32031,1
22780,0
22280,0
1632,1
17672,0
37807,1
39527,0
24814,0
38085,0
21823,0
3096,0
9726,0
1291,0
7003,0
23387,0
30712,0
29928,0
31966,0
1802,0
36577,1
5646,0
6317,0
30935,0
29627,0
40904,0
31951,0
21163,0
13572,0
28058,0
9139,0
12793,0
6548,0
1128,0
35281,0
1010,0
2547,0
38878,1
18683,0
33532,0
36277,0
8502,1
35837,1
2800,0
34065,1
31651,0
35828,1
18943,0
4074,0
40133,0
13678,0
3283,0
21566,0
40660,1
34582,0
28260,1
30832,0
24201,0
39732,1
35348,0
14430,0
12919,0
26233,0
17996,0
10752,0
33605,0
17725,0
31780,0
1910,0
27113,0
18552,0
2795,0
9125,0
35008,1
2613,0
20990,0
2651,0
14628,0
28481,1
12939,0
30816,0
36920,0
23194,0
4986,0
39927,0
18965,0
31285,0
13686,0
9243,0
40281,1
17267,1
34680,0
36769,1
19594,0
16567,0
6788,0
26430,0
18940,0
20641,0
6812,0
24783,0
24971,0
17609,0
2157,0
6144,0
5516,0
20718,0
31662,0
3605,0
21138,0
28897,0
33400,0
24902,1
39233,1
40846,0
25565,0
22890,0
34841,0
10953,0
15071,0
26505,0
20085,0
466,0
14601,0
12921,0
26434,0
40631,0
15396,0
25488,0
30900,0
15728,0
19342,0
19217,0
15775,0
1821,0
32721,0
29602,0
7064,0
11006,0
30272,0
25990,0
38089,1
9953,0
5071,0
28965,0
19707,0
26452,0
11941,0
1697,0
37966,0
7429,0
9312,0
34950,0
718,0
23624,0
40937,1
34548,0
21070,0
31437,0
15933,0
39997,0
37915,0
33898,0
4351,0
31800,0
17356,0
19520,0
34405,1
38183,0
13994,0
23047,0
20879,0
25456,0
30147,0
26807,0
12415,0
6365,0
7354,0
9019,0
20970,0
18985,0
21039,0
38005,1
16,0
30856,0
41005,0
40258,1
13533,0
23523,0
16710,0
34855,0
28773,0
25578,0
6216,0
21354,0
36708,1
28865,0
41129,0
13643,0
12943,0
23189,0
18575,0
9471,0
35186,0
23309,0
4031,0
15165,0
32768,0
34203,0
12137,0
20032,0
22351,0
36584,1
23447,0
16907,0
37875,1
36264,1
446,1
14894,0
9829,0
15352,0
22862,0
40016,0
37772,0
37551,1
8211,0
14045,0
26383,0
31327,0
39450,0
28859,0
36448,1
17564,0
13756,0
1873,0
6999,0
4514,0
16664,0
5240,0
10385,0
33722,0
5658,0
4964,0
1595,0
13774,0
13419,0
14493,0
18581,0
18185,0
26931,0
27437,0
4180,0
11722,0
32064,0
34030,0
2276,0
38071,1
5735,0
40669,0
35436,0
35891,0
26173,0
37538,1
34519,0
19877,0
26987,0
27364,0
13026,0
30494,0
13043,0
31508,0
26291,0
20205,0
5651,0
21170,0
4420,0
17761,0
28335,0
15948,0
29830,0
8875,0
26128,0
21292,0
5856,0
26481,0
9808,0
33129,1
1641,0
39324,1
38586,0
38303,0
21910,0
603,0
20120,0
19372,1
38004,1
5225,0
9134,0
40086,0
4606,0
22947,0
4099,0
27825,1
27578,0
23896,0
11557,0
16380,0
15493,0
7551,0
17097,0
6250,0
40680,0
37161,1
13097,0
2524,0
32594,0
5280,0
33332,0
32325,0
33485,0
2939,0
21217,0
35762,0
27833,1
31557,0
3643,0
7229,0
23368,0
1002,0
11408,0
25093,0
29757,0
29722,0
26223,0
11793,0
35654,0
11795,0
27072,0
14759,0
37218,1
19243,0
10112,0
35985,1
29668,1
34771,0
12430,0
15299,0
19181,0
28035,0
38256,0
15894,0
28433,0
22560,0
20989,0
29227,0
1791,1
19483,1
3554,0
12055,0
19187,0
22191,0
15549,0
14933,0
1073,0
16535,0
29616,0
8122,0
4342,0
23427,0
15230,0
18732,0
24,0
26801,0
25705,0
5132,0
33137,0
23630,0
24743,0
40102,0
3359,0
23641,0
6831,0
21676,0
9227,0
11248,0
34511,0
15509,0
13234,0
23654,0
37826,0
11816,0
33189,0
24056,1
24350,0
15173,0
37923,0
25870,0
17418,1
4855,0
17346,0
18246,0
39520,1
39404,1
5347,1
37352,1
30303,1
25163,0
20371,1
12191,1
6370,0
20194,0
30180,1
28918,0
14879,1
6334,0
32101,0
6316,0
13227,0
33694,0
28761,0
25620,0
21862,0
24885,0
19587,0
37345,1
27974,0
25419,0
24528,0
28152,0
4063,0
14354,0
39545,1
29151,0
29692,0
5666,0
16259,0
22059,0
6921,0
9963,0
33449,0
21421,0
27426,0
5222,0
15408,0
2121,0
36590,0
8769,0
39088,1
40791,0
39031,1
36043,0
35181,1
34782,0
14699,0
17665,0
28708,0
19206,0
23977,0
6558,0
8305,0
39782,1
23144,0
22423,1
3199,0
28580,0
1765,0
22707,0
37281,1
33201,0
17320,0
4934,0
24098,0
19920,0
24623,0
38118,0
35073,0
31083,0
17092,0
9242,0
11219,0
27728,0
8217,0
40998,0
20779,1
8599,1
37516,0
31587,0
9674,0
16909,0
9660,0
10119,0
14523,0
22162,0
16251,0
22646,0
10459,0
14222,1
19858,0
4896,0
15135,0
6458,0
7934,0
37861,1
2142,0
36513,0
6951,0
25486,0
24960,0
15699,0
15312,0
22473,0
40096,0
23701,0
65,0
21633,0
19160,0
28618,0
9588,0
28593,1
15329,0
16095,0
14531,0
8764,0
14963,0
6270,0
19231,0
1635,0
17627,0
18705,0
28355,0
35710,0
17221,0
25144,0
3900,0
15450,1
6905,0
34659,0
36825,1
31233,0
9645,0
4918,0
10957,0
23412,0
7991,0
10959,0
26327,0
34262,0
14995,0
24088,1
22217,0
24362,0
7236,0
2999,0
29018,0
16323,0
2566,0
24765,0
8768,0
1497,0
18202,0
11080,0
30813,0
33587,0
7206,0
28786,0
22559,0
20293,0
15080,0
11745,0
20338,0
23268,0
29410,0
25573,0
5897,0
18968,0
21773,0
36779,0
183,0
7256,0
24399,0
9707,0
30476,0
18228,0
8628,0
10769,0
4365,0
20378,0
25383,0
40012,0
2186,0
37015,0
24327,1
1391,0
13073,0
26890,0
30805,0
40366,1
13743,0
18422,0
366,0
38532,0
38133,0
4162,0
14764,0
31944,1
34979,0
6426,0
25876,0
28832,0
40763,1
28017,1
27164,0
34716,0
19901,0
2624,0
1398,0
37981,0
39040,1
12628,0
2173,0
28061,0
9126,0
21403,0
1825,0
18070,0
35659,0
10383,0
39523,0
28407,1
35812,0
12748,0
27658,0
22927,0
7157,0
17091,0
31860,0
38930,1
19354,0
12097,0
40249,1
11937,1
13504,1
7432,0
17871,1
1097,0
13969,0
34699,0
33170,0
40953,0
4777,0
6282,0
14982,0
33567,0
26555,0
13244,0
23500,0
23766,0
22174,0
36095,0
15084,0
359,0
504,1
30808,0
22973,0
38665,0
13295,0
16293,0
39098,1
19983,0
12610,0
36536,0
30594,0
5642,0
2749,0
23838,0
16427,0
27129,0
7369,0
28868,0
11021,0
28982,0
37409,1
25394,0
30966,0
36465,1
38559,0
13171,0
16610,0
34169,0
29706,0
8654,0
24922,0
27535,0
3956,0
40387,1
18126,0
19043,0
1299,0
1131,0
26363,1
37080,1
29664,0
9959,0
6628,0
19794,0
19798,0
5093,0
8537,0
4043,0
33264,0
40020,0
22144,0
9109,0
15669,0
440,0
40583,0
13418,0
23301,0
34334,0
16878,0
7606,0
25937,0
10529,0
8574,0
19165,0
14037,0
482,0
31322,1
26812,0
15265,0
15731,0
23383,0
29458,0
22633,0
20587,0
10887,0
26044,0
29104,0
16045,1
36904,0
39136,0
13827,0
18573,0
17694,0
21987,0
23897,0
12496,0
31989,1
19149,0
3671,0
38547,1
5664,0
12330,0
32479,0
39,0
33989,0
40001,1
22516,0
31281,0
23006,0
19845,0
18282,0
10083,0
28140,0
37137,0
27715,0
30794,0
20074,0
17063,0
39148,1
35963,0
20877,0
7506,0
7044,0
18472,0
28056,0
25638,0
16425,0
28551,0
29165,0
23661,0
32494,0
18680,0
33217,1
41168,0
32382,0
2378,0
14171,0
28585,0
34968,1
10313,0
16583,0
595,0
28004,0
19958,0
10796,0
21716,0
6142,0
23029,0
40439,1
12388,0
36813,1
17552,0
9661,0
6703,0
5489,0
37604,1
34318,0
17829,0
21018,0
22238,0
4400,0
34114,0
1109,0
7945,0
4731,0
13311,0
39009,1
23914,0
16758,0
3941,0
32139,0
17623,0
30329,1
38732,0
10150,0
28370,0
1575,0
5372,0
38855,1
27131,0
7802,0
3466,0
402,0
30227,0
12162,0
31863,0
29987,0
9785,0
33963,0
1994,0
2376,0
32642,0
2953,0
36172,0
18954,0
24205,0
16506,0
34223,0
4819,0
6502,0
15797,0
31392,0
4949,0
28230,0
30011,0
27522,1
3309,0
25225,0
5043,0
6795,0
12000,0
23571,0
6720,0
35266,0
36657,0
29966,0
7144,0
26204,0
11389,0
25493,0
27309,0
7804,0
15800,0
2075,0
19334,0
1705,0
17331,0
1811,0
619,0
27198,0
24104,0
1176,0
2419,0
26998,0
27154,1
13120,0
35496,0
4391,0
38277,1
9522,0
39261,1
11416,0
11891,0
38249,1
20308,1
21087,0
10375,0
31738,0
21314,0
8912,1
30062,0
40140,0
10942,0
4523,0
30268,1
275,0
18516,0
39467,0
30584,0
25803,0
2541,0
27699,0
34730,1
10786,0
10335,0
19672,0
25568,0
24914,0
33716,0
28907,0
17901,0
19537,0
35632,0
12913,0
1223,0
15168,0
32023,0
34439,0
31945,0
457,0
21436,0
26127,0
9884,0
32825,0
12965,0
4866,0
40614,0
22625,0
7175,0
31865,0
6855,0
32349,1
23517,0
10206,0
11493,0
38605,0
19669,0
25205,0
34615,0
4785,0
32305,0
33250,0
18564,0
38928,1
13180,0
13403,0
25828,0
37701,0
31571,0
13472,0
29037,0
17136,0
24759,0
39158,0
8371,0
26828,0
3992,0
22760,0
5712,0
19128,0
17024,0
9246,0
13702,0
25809,0
26446,0
2911,0
4576,0
34363,0
31803,0
9697,0
29990,0
432,0
38807,1
38094,0
8205,0
24771,0
27357,0
22764,1
14916,0
39940,1
7072,0
3004,0
28323,0
12065,0
26863,0
30084,0
34737,1
10382,0
35765,0
22618,0
24733,0
6570,0
5098,0
9417,0
3113,1
19257,0
33594,0
40283,1
18318,0
37331,1
21988,0
13451,0
19499,0
485,0
8464,0
5172,0
15781,0
9042,0
2456,0
36211,0
23662,0
26584,0
18998,0
25474,0
12982,1
7265,0
6128,0
23728,0
29076,1
20516,0
34541,0
30467,1
40594,1
39934,0
24644,1
11678,0
11239,0
36993,0
30715,0
9185,0
30291,1
23113,0
22121,0
12387,1
2750,0
31746,0
29479,0
26569,0
4381,0
1219,0
6958,0
22447,0
25749,0
1342,0
7302,0
10445,0
26556,0
31626,0
11898,0
9499,0
12489,0
460,0
27638,0
23473,0
24261,0
39121,0
3492,0
28179,0
12405,0
12756,0
28725,0
32328,1
34635,0
3118,0
22105,0
24880,0
32306,0
40627,1
31867,1
28037,0
24564,0
15157,0
25449,1
7477,0
24942,0
10501,0
21744,0
21896,0
36354,1
35874,1
23841,0
8007,0
13230,0
27048,0
35737,0
33313,0
13798,0
3341,0
20662,0
10928,0
9534,0
23482,0
22353,0
5801,0
5569,0
25317,0
15018,0
18513,0
36140,1
32687,0
19726,0
27675,0
17778,0
34789,0
29898,0
6832,0
9399,0
10450,0
33975,0
39522,0
7422,0
5470,0
31904,0
6992,0
40391,1
40478,1
17645,0
335,0
5179,0
36234,1
2844,0
36804,1
29052,0
33317,0
7209,0
20487,0
26566,0
11924,0
10125,0
9221,0
19075,0
10681,0
30531,0
22814,0
21112,1
26332,0
24458,0
26565,0
40005,1
37410,1
16199,0
26450,0
14427,0
10814,0
18326,1
26454,0
11058,0
31390,0
35651,0
15947,0
19129,0
26229,0
35969,1
40742,0
32936,0
26791,0
12765,0
36816,1
5390,0
1685,0
7047,0
26366,0
18297,0
30191,0
6040,0
14332,0
25335,0
31906,0
19545,0
30931,0
11669,0
14543,0
14720,0
36483,1
37943,0
39032,1
33836,0
9164,0
29989,1
35547,0
29427,0
33216,0
34752,0
40535,0
28953,0
20317,0
38241,0
2682,0
3109,0
27941,1
35056,0
28850,0
31650,0
28877,0
745,0
13637,0
31033,0
30534,0
15333,0
26938,1
35127,0
40344,0
3333,0
11640,0
24992,0
38619,0
2692,0
21471,0
19956,0
37707,1
11815,0
7385,0
8393,0
14308,0
19317,0
31816,1
23229,0
9464,0
17378,0
15869,0
35397,0
29853,0
463,0
12264,1
12338,0
14973,0
40549,0
25857,0
2657,0
7221,0
20982,0
28021,0
10353,1
7199,0
33180,0
12024,0
31160,0
37883,0
33018,0
20380,0
36261,0
24436,0
32238,0
40790,0
27887,0
23429,0
18098,0
13964,0
11202,0
18085,0
12198,0
20444,0
25215,0
30896,0
3407,0
16697,0
11173,0
19154,1
41049,1
11724,0
40826,0
5952,0
20247,0
39578,0
30998,0
5628,0
17924,0
6989,0
5047,0
21330,1
7484,0
248,0
14623,0
4237,0
17947,0
13399,0
23333,0
11061,0
21807,0
1403,0
37649,1
5283,0
8252,0
18602,1
21166,0
36896,0
36524,0
9420,0
14417,0
15861,0
18822,0
29512,0
8832,0
2765,0
16338,0
34182,0
31573,0
8403,0
39024,1
26936,0
454,0
26526,0
9541,0
3997,0
25752,0
35374,0
2516,0
19692,0
28929,0
17891,0
40892,1
25498,0
29388,0
13003,0
7306,0
2362,0
32656,0
32623,0
16398,0
13379,0
25072,0
6960,0
36706,0
1813,0
34088,1
31403,0
5656,0
12286,0
10533,0
5326,0
26908,0
9495,0
34826,0
15798,0
21111,0
9278,0
17176,0
13825,0
34805,0
14112,0
247,0
1316,0
4578,0
32219,0
15365,0
36684,0
8178,0
28539,0
35670,0
25000,0
31852,0
8317,0
13480,0
24523,0
4020,0
34150,0
35611,0
5948,1
3247,0
19622,0
5362,0
6028,0
10120,0
26285,0
15420,0
36414,0
37195,0
23397,0
5781,0
24747,0
1249,0
36525,0
36841,0
8642,0
15424,0
28867,0
32354,0
3899,0
21231,0
28309,0
39406,0
4252,1
20024,0
8069,0
18731,0
31857,0
41032,1
30211,0
20754,0
21544,0
20479,0
15176,0
14410,1
8067,0
27394,0
17207,0
17661,0
21713,0
37641,0
27264,0
16314,0
16445,0
4394,0
20096,0
20705,1
19668,0
22918,0
31364,1
10877,0
18572,0
37819,0
34314,0
12019,0
23269,0
13536,0
27390,0
1027,0
14648,0
39683,1
5453,0
36797,0
21062,0
24766,0
23515,0
23953,0
39274,0
13530,0
28195,0
31831,0
34564,0
27930,1
27513,0
17419,0
27469,1
32933,0
4505,0
30274,1
814,0
35419,0
9308,0
26005,0
28738,0
30778,0
1621,0
7862,0
31869,0
40382,1
3939,1
21050,0
3404,0
36386,1
14722,0
8613,0
27557,0
34142,0
19556,0
35780,0
1856,0
21245,0
8124,0
2380,0
10656,0
15342,0
21883,0
32987,0
859,0
18336,0
28444,0
19400,1
18987,0
22349,0
34178,0
1780,0
10374,0
443,0
14304,0
34503,0
8187,0
12987,0
6388,0
1843,0
21399,0
40960,1
19305,0
10162,1
6009,0
1852,0
37683,1
12094,0
33397,0
36548,1
17160,0
18837,0
21209,0
9936,0
2968,0
15324,0
31058,0
87,0
9624,0
392,0
20447,0
13987,0
2204,0
1889,0
6538,0
16621,1
34358,0
8421,0
21081,0
7000,0
22279,0
13426,0
9584,0
16619,0
154,0
24532,0
24976,0
40456,0
27395,0
34374,0
25020,0
12098,0
11990,0
6049,0
39751,0
21013,0
40515,0
39429,0
37648,0
31138,0
6787,0
14008,0
33423,0
22567,0
9481,0
4261,0
24495,0
36387,0
963,0
5669,0
809,0
5969,0
3157,0
13926,0
13307,0
8273,0
18108,0
14261,0
36679,0
25969,0
2831,0
14562,0
26474,0
14970,0
18677,0
17187,0
40037,0
29011,0
10025,0
18505,0
9876,0
18591,0
36205,0
3086,0
1466,0
20595,0
27970,1
4874,0
5499,0
8614,0
30247,1
17100,0
36207,0
11959,0
29793,0
12297,0
12487,0
5546,0
19533,0
30491,0
34441,0
39384,1
25424,0
9071,0
40841,0
6188,0
23744,0
2589,0
21373,0
32210,0
5558,0
3509,0
20745,0
25603,0
24305,0
34517,0
34458,0
7059,0
7557,0
4839,0
19171,0
17821,0
25485,0
962,0
4177,0
16527,0
27594,0
32043,0
16800,0
39926,0
12350,0
35037,0
20105,0
21485,0
16640,0
27623,0
37543,1
40592,0
11701,0
1934,0
33966,0
5747,0
21316,0
17751,0
3648,0
464,0
22895,0
21252,0
17285,0
6337,0
28171,0
23457,0
4589,0
21867,0
19073,0
34516,0
7320,0
22728,0
37097,0
5385,0
11224,0
26806,0
9974,0
16020,0
38346,0
3402,0
25430,0
35692,0
28627,1
15666,0
35725,0
8784,0
11253,0
37787,0
40289,1
23347,0
2945,0
11102,0
8898,0
18151,0
18299,0
36169,1
13046,0
17098,0
525,0
14853,0
7587,0
37073,1
20354,0
14566,0
21106,0
12648,0
1922,0
36362,1
5513,0
3013,0
1893,0
24195,0
19572,0
39029,0
37413,0
13914,0
20214,0
7242,0
29941,0
32690,0
37018,0
16162,0
18848,0
5288,0
6261,0
9251,0
22194,0
29791,1
22671,0
30448,1
12733,0
205,0
29662,0
28202,0
2252,0
38863,0
3087,0
28893,0
20685,0
8428,0
8051,0
10866,0
6162,0
28577,0
2560,0
9132,0
20609,0
6734,0
5982,0
38032,0
39005,0
12479,0
11305,0
38911,1
31627,0
37029,0
26021,0
14416,0
14602,1
5289,0
30691,0
8597,0
21697,0
27181,1
3271,0
7767,0
8467,0
40653,1
26057,0
20239,0
1141,0
1217,0
31384,0
22132,0
29251,0
30259,0
3132,0
31298,0
13720,0
7227,0
13796,0
30098,0
38115,1
9605,0
28054,1
7516,0
10630,0
39905,1
38214,0
36262,0
7433,0
20093,0
9895,0
18008,0
